window_start,device_mac,pkt_count,byte_count,mean_iat,std_iat,arp_req_count,arp_req_rate,arp_reply_count,arp_reply_rate,broadcast_ratio,avg_response_latency,send_recv_ratio
1785313213.519992,08:00:27:a5:9e:2d,5,490,1.0009637475013733,0.001368035194505643,0,0.0,0,0.0,0.0,,0.9210526315789473
1785313218.519992,08:00:27:5a:87:bc,6,588,0.40059599876403806,0.48930444897067504,0,0.0,0,0.0,0.0,0.0007268587748209635,1.0
1785313218.519992,08:00:27:8a:0d:75,3,294,1.0011515617370605,0.0004916191101074219,0,0.0,0,0.0,0.0,,1.0
1785313218.519992,08:00:27:a5:9e:2d,3,294,1.0010559558868408,0.001962900161743164,0,0.0,0,0.0,0.0,,1.0
1785313223.519992,08:00:27:5a:87:bc,8,672,0.2865722860608782,0.38143802464645876,0,0.0,2,0.4,0.0,0.0010042985280354817,1.1428571428571428
1785313223.519992,08:00:27:8a:0d:75,3,294,1.0016365051269531,0.00039839744567871094,0,0.0,0,0.0,0.0,,0.875
1785313223.519992,08:00:27:a5:9e:2d,3,294,1.001250982284546,0.0004990100860595703,0,0.0,0,0.0,0.0,,0.875
1785313228.519992,08:00:27:5a:87:bc,10,980,0.4451009962293837,0.4963734762431191,0,0.0,0,0.0,0.0,0.0007391691207885743,1.0
1785313228.519992,08:00:27:8a:0d:75,5,490,1.001204013824463,0.0002085893477387595,0,0.0,0,0.0,0.0,,1.0
1785313228.519992,08:00:27:a5:9e:2d,5,490,1.0011680126190186,0.0014504304630937822,0,0.0,0,0.0,0.0,,1.0
1785313233.519992,08:00:27:5a:87:bc,12,1064,0.3641931793906472,0.439877711945407,0,0.0,2,0.4,0.0,0.0008228778839111328,1.0857142857142856
1785313233.519992,08:00:27:8a:0d:75,5,490,1.001281499862671,0.0006574892589629556,0,0.0,0,0.0,0.0,,0.9210526315789473
1785313233.519992,08:00:27:a5:9e:2d,5,490,1.0012832283973694,0.0011593971474296023,0,0.0,0,0.0,0.0,,0.9210526315789473
1785313238.519992,08:00:27:5a:87:bc,12,952,0.4061802734028209,0.46806950838170996,0,0.0,4,0.8,0.0,0.0008074641227722168,1.2142857142857142
1785313238.519992,08:00:27:8a:0d:75,5,490,1.0012107491493225,0.0002510496905553281,0,0.0,0,0.0,0.0,0.00024700164794921875,0.8536585365853658
1785313238.519992,08:00:27:a5:9e:2d,5,490,1.0010960102081299,0.0011361388795586322,0,0.0,0,0.0,0.0,,0.8536585365853658
1785313243.519992,08:00:27:5a:87:bc,2,84,4.100799560546875e-05,0.0,0,0.0,2,0.4,0.0,,10.0
1785313243.519992,08:00:27:8a:0d:75,2,196,1.0240509510040283,0.0,0,0.0,0,0.0,0.0,0.0002319812774658203,0.8235294117647058
1785313243.519992,08:00:27:a5:9e:2d,2,196,1.024151086807251,0.0,0,0.0,0,0.0,0.0,,0.8235294117647058
1785313248.519992,08:00:27:5a:87:bc,0,0,,,0,0.0,0,0.0,0.0,,0.0
1785313248.519992,08:00:27:8a:0d:75,0,0,,,0,0.0,0,0.0,0.0,,0.0
1785313248.519992,08:00:27:a5:9e:2d,0,0,,,0,0.0,0,0.0,0.0,,0.0
1785313253.519992,08:00:27:5a:87:bc,0,0,,,0,0.0,0,0.0,0.0,,0.0
1785313253.519992,08:00:27:8a:0d:75,0,0,,,0,0.0,0,0.0,0.0,,0.0
1785313253.519992,08:00:27:a5:9e:2d,0,0,,,0,0.0,0,0.0,0.0,,0.0
1785313258.519992,08:00:27:5a:87:bc,0,0,,,0,0.0,0,0.0,0.0,,0.0
1785313258.519992,08:00:27:8a:0d:75,0,0,,,0,0.0,0,0.0,0.0,,0.0
1785313258.519992,08:00:27:a5:9e:2d,0,0,,,0,0.0,0,0.0,0.0,,0.0
1785313263.519992,08:00:27:5a:87:bc,0,0,,,0,0.0,0,0.0,0.0,,0.0
1785313263.519992,08:00:27:8a:0d:75,1,98,,,0,0.0,0,0.0,0.0,0.00025200843811035156,1.0
1785313263.519992,08:00:27:a5:9e:2d,1,98,,,0,0.0,0,0.0,0.0,,1.0
1785313268.519992,08:00:27:5a:87:bc,0,0,,,0,0.0,0,0.0,0.0,,0.0
1785313268.519992,08:00:27:8a:0d:75,5,490,1.0235769748687744,0.0006961587149090501,0,0.0,0,0.0,0.0,0.00020432472229003906,1.0
1785313268.519992,08:00:27:a5:9e:2d,5,490,1.0235777497291565,0.0008656724881539734,0,0.0,0,0.0,0.0,,1.0
1785313273.519992,08:00:27:5a:87:bc,0,0,,,0,0.0,0,0.0,0.0,,0.0
1785313273.519992,08:00:27:8a:0d:75,6,550,0.8188039779663085,0.3357918128013055,0,0.0,1,0.2,0.0,0.00016231536865234374,1.0
1785313273.519992,08:00:27:a5:9e:2d,6,550,0.8187836170196533,0.33591832970241153,1,0.2,0,0.0,0.0,,1.0
1785313278.519992,08:00:27:5a:87:bc,0,0,,,0,0.0,0,0.0,0.0,,0.0
1785313278.519992,08:00:27:8a:0d:75,6,588,0.8187242031097413,0.29824951749410655,0,0.0,0,0.0,0.0,0.0001949787139892578,1.0
1785313278.519992,08:00:27:a5:9e:2d,6,588,0.8187517642974853,0.29813768914143735,0,0.0,0,0.0,0.0,9.894371032714844e-05,1.0
1785313283.519992,08:00:27:5a:87:bc,0,0,,,0,0.0,0,0.0,0.0,,0.0
1785313283.519992,08:00:27:8a:0d:75,4,392,1.0234003861745198,0.0002922415564493366,0,0.0,0,0.0,0.0,0.00011050701141357422,1.0
1785313283.519992,08:00:27:a5:9e:2d,4,392,1.0233806769053142,0.0003585549277321163,0,0.0,0,0.0,0.0,,1.0
1785313288.519992,08:00:27:5a:87:bc,0,0,,,0,0.0,0,0.0,0.0,,0.0
1785313288.519992,08:00:27:8a:0d:75,1,60,,,1,0.2,0,0.0,0.0,,1.0
1785313288.519992,08:00:27:a5:9e:2d,1,60,,,0,0.0,1,0.2,0.0,,1.0
1785313293.519992,08:00:27:5a:87:bc,0,0,,,0,0.0,0,0.0,0.0,,0.0
1785313293.519992,08:00:27:8a:0d:75,1,98,,,0,0.0,0,0.0,0.0,,1.0
1785313293.519992,08:00:27:a5:9e:2d,1,98,,,0,0.0,0,0.0,0.0,9.584426879882812e-05,1.0
1785313298.519992,08:00:27:5a:87:bc,0,0,,,0,0.0,0,0.0,0.0,,0.0
1785313298.519992,08:00:27:8a:0d:75,0,0,,,0,0.0,0,0.0,0.0,,0.0
1785313298.519992,08:00:27:a5:9e:2d,0,0,,,0,0.0,0,0.0,0.0,,0.0
1785313303.519992,08:00:27:5a:87:bc,0,0,,,0,0.0,0,0.0,0.0,,0.0
1785313303.519992,08:00:27:8a:0d:75,0,0,,,0,0.0,0,0.0,0.0,,0.0
1785313303.519992,08:00:27:a5:9e:2d,0,0,,,0,0.0,0,0.0,0.0,,0.0
1785313308.519992,08:00:27:5a:87:bc,0,0,,,0,0.0,0,0.0,0.0,,0.0
1785313308.519992,08:00:27:8a:0d:75,0,0,,,0,0.0,0,0.0,0.0,,0.0
1785313308.519992,08:00:27:a5:9e:2d,0,0,,,0,0.0,0,0.0,0.0,,0.0
1785313313.519992,08:00:27:5a:87:bc,0,0,,,0,0.0,0,0.0,0.0,,0.0
